0.00.192.020 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.334.185 W srv  llama_server: -----------------
0.00.334.189 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.334.190 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.334.190 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.334.190 W srv  llama_server: -----------------
0.00.335.660 I srv    load_model: loading model '/root/models/gguf/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.852.887 E llama_init_from_model: failed to initialize the context: dflash requires ctx_other to be set (this warning is normal during memory fitting)
0.00.933.542 W srv    load_model: [spec] failed to measure draft model memory: failed to create llama_context from model
0.02.080.804 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.02.080.813 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.02.080.823 W model has unused tensor blk.64.attn_q.weight (size = 51609600 bytes) -- ignoring
0.02.080.826 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.02.080.830 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.02.080.841 W model has unused tensor blk.64.attn_output.weight (size = 25804800 bytes) -- ignoring
0.02.080.844 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.02.080.848 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.02.080.851 W model has unused tensor blk.64.ffn_gate.weight (size = 73113600 bytes) -- ignoring
0.02.080.855 W model has unused tensor blk.64.ffn_down.weight (size = 73113600 bytes) -- ignoring
0.02.080.858 W model has unused tensor blk.64.ffn_up.weight (size = 73113600 bytes) -- ignoring
0.02.080.862 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.02.080.866 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.02.080.869 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.02.080.879 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.04.840.613 I cmn          init: llama threadpool init, n_threads = 48
0.04.943.626 I common_speculative_init_result: loading draft model '/root/models/gguf/Qwen3.8-27B-DFlash2-Q4_K_M.gguf'
0.05.781.848 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'false'
0.05.781.890 I common_speculative_impl_draft_dflash: adding speculative implementation 'draft-dflash'
0.05.781.893 I common_speculative_impl_draft_dflash: - n_max=4, n_min=0, p_min=0.00
0.05.781.894 I common_speculative_impl_draft_dflash: - block_size=8, mask_token_id=248070, n_extract=5, sample_from_anchor=true
0.05.840.256 I srv  llama_server: model loaded
0.05.840.266 I srv  llama_server: listening on http://127.0.0.1:8081
0.05.969.854 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.05.970.025 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.09.431.834 I slot print_timing: id  0 | task 0 | n_gen =    160, tg =  52.33 t/s, tg_3s =  52.66 t/s
0.12.463.864 I slot print_timing: id  0 | task 0 | n_gen =    360, tg =  59.14 t/s, tg_3s =  65.96 t/s
0.12.843.638 I slot print_timing: id  0 | task 0 | prompt eval time =     423.38 ms /    29 tokens (   14.60 ms per token,    68.50 tokens per second)
0.12.843.644 I slot print_timing: id  0 | task 0 |        eval time =    6450.18 ms /   384 tokens (   16.84 ms per token,    59.38 tokens per second)
0.12.843.645 I slot print_timing: id  0 | task 0 |       total time =    6873.57 ms /   413 tokens
0.12.843.651 I slot print_timing: id  0 | task 0 |    graphs reused =        110
0.12.843.656 I slot print_timing: id  0 | task 0 | draft acceptance = 0.61036 (  271 accepted /   444 generated), mean len =  3.44
0.12.843.814 I slot      release: id  0 | task 0 | stop processing: n_tokens = 412, truncated = 0
0.12.849.791 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.070
0.13.079.766 I slot launch_slot_: id  0 | task 115 | processing task, is_child = 0
0.16.248.827 I slot print_timing: id  0 | task 115 | n_gen =    175, tg =  57.74 t/s, tg_3s =  58.07 t/s
0.19.286.414 I slot print_timing: id  0 | task 115 | n_gen =    373, tg =  61.48 t/s, tg_3s =  65.18 t/s
0.19.494.990 I slot print_timing: id  0 | task 115 | prompt eval time =     155.42 ms /     4 tokens (   38.86 ms per token,    25.74 tokens per second)
0.19.494.996 I slot print_timing: id  0 | task 115 |        eval time =    6259.77 ms /   384 tokens (   16.34 ms per token,    61.18 tokens per second)
0.19.494.997 I slot print_timing: id  0 | task 115 |       total time =    6415.19 ms /   388 tokens
0.19.494.998 I slot print_timing: id  0 | task 115 |    graphs reused =        219
0.19.495.003 I slot print_timing: id  0 | task 115 | draft acceptance = 0.61036 (  271 accepted /   444 generated), mean len =  3.44
0.19.495.062 I slot      release: id  0 | task 115 | stop processing: n_tokens = 412, truncated = 0
0.19.499.881 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.070
0.19.500.254 I slot launch_slot_: id  0 | task 229 | processing task, is_child = 0
0.22.680.563 I slot print_timing: id  0 | task 229 | n_gen =    175, tg =  57.62 t/s, tg_3s =  57.95 t/s
0.25.712.987 I slot print_timing: id  0 | task 229 | n_gen =    373, tg =  61.47 t/s, tg_3s =  65.29 t/s
0.25.922.297 I slot print_timing: id  0 | task 229 | prompt eval time =     160.34 ms /     4 tokens (   40.09 ms per token,    24.95 tokens per second)
0.25.922.301 I slot print_timing: id  0 | task 229 |        eval time =    6261.68 ms /   384 tokens (   16.35 ms per token,    61.17 tokens per second)
0.25.922.302 I slot print_timing: id  0 | task 229 |       total time =    6422.02 ms /   388 tokens
